#VEHICLE DEFINITIONS FILE																										
#REM 	Large Base 3																									
#FACTION 1																										
																										
BREED : DEFINITIONS																										
#REM	Main Base - #DEFENITIONS																									
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETABLE
#REM	SWITCH	VEHICLE	TYPE	STATE	ICON	POS X	POS Y	POS Z		VAR
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST07	3	77.284	2.681	-119.005	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST07	3	73.091	28.319	-127.735	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST08	3	68.643	2.681	-110.003	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST08	3	59.567	28.319	-114.586	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST20	10	-45.755	13.194	-137.295	3	0	#rem Floor 05 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST09	6	-39.242	-6.023	-123.035	3	0	#rem Floor 01 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST09	6	-52.106	-6.011	-123.036	3	0	#rem Floor 01 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST17	7	-39.242	-2.171	-123.035	3	0	#rem Floor 02 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST17	7	-52.106	-2.171	-123.036	3	0	#rem Floor 02 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST18	8	-39.242	2.948	-123.035	3	0	#rem Floor 03 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST18	8	-52.106	2.948	-123.036	3	0	#rem Floor 03 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST19	9	-39.242	8.068	-123.035	3	0	#rem Floor 04 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST19	9	-52.106	8.068	-123.036	3	0	#rem Floor 04 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST09	6	-5.25	0.536	0.0	2	0	#rem Floor 01 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST09	6	5.282	0.536	0.0	2	0	#rem Floor 01 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST17	7	-5.25	0.936	0.0	2	0	#rem Floor 02 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST17	7	5.282	0.936	0.0	2	0	#rem Floor 02 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST18	8	-5.25	1.336	0.0	2	0	#rem Floor 03 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST18	8	5.282	1.336	0.0	2	0	#rem Floor 03 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST19	9	-5.25	1.736	0.0	2	0	#rem Floor 04 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST19	9	5.282	1.736	0.0	2	0	#rem Floor 04 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST20	10	-5.25	2.136	0.0	2	0	#rem Floor 05 Lift C
	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_RADIO_BUTTON	ST20	10	5.282	2.136	0.0	2	0	#rem Floor 05 Lift C
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST16	6	-112.688	-17.745	58.927	2	0	
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST16	6	-112.654	-17.731	75.611	3	0	
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST21	7	-112.688	-7.601	58.927	3	0	
 	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST21	7	-112.654	-7.601	75.611	3	0	
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST22	8	-112.688	2.724	58.927	3	0	
 	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST22	8	-112.654	2.724	75.611	3	0	
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST23	9	-112.688	13.097	58.927	3	0	
 	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST23	9	-112.654	13.097	75.611	3	0	
	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST16	6	2.703	0.35	0.0	2	0	
	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST16	6	-2.703	0.35	0.0	2	0	
	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST21	7	2.703	0.849	0.0	2	0	
 	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST21	7	-2.703	0.849	0.0	2	0	
	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST22	8	2.703	1.349	0.0	2	0	
 	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST22	8	-2.703	1.349	0.0	2	0
	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST23	9	2.703	1.849	0.0	2	0
 	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_RADIO_BUTTON	ST23	9	-2.703	1.849	0.0	2	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST27	6	17.369	-17.745	60.302	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST27	6	17.403	-17.731	76.986	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST24	7	17.369	-7.564	60.302	3	0
 	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST24	7	17.403	-7.564	76.986	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST25	8	17.369	2.724	60.302	3	0
 	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST25	8	17.403	2.724	76.986	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST26	9	17.369	13.134	60.302	3	0
 	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST26	9	17.403	13.134	76.986	3	0
	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST27	6	2.703	0.35	0.0	2	0
	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST27	6	-2.703	0.35	0.0	2	0
	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST24	7	2.703	0.849	0.0	2	0
 	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST24	7	-2.703	0.849	0.0	2	0
	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST25	8	2.703	1.349	0.0	2	0
 	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST25	8	-2.703	1.349	0.0	2	0											
	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST26	9	2.703	1.849	0.0	2	0											
 	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_RADIO_BUTTON	ST26	9	-2.703	1.849	0.0	2	0											
																					
#REM	Main Base Small  Radar- #SWITCH																				
#REM	SWITCH	VEHICLE	TYPE	STATE	ICON	POS X	POS Y	POS Z	RADIUS	VAR											
#rem	#SWITCH	ST-B3_RA_S_MP	STATE_TOGGLE	ST06	3	0	-0.5367	-1.0964	3	0											
#rem	#SWITCH	ST-B3_RB_S_MP	STATE_TOGGLE	ST06	3	0	-0.5367	-1.0964	3	0											
																					
BREED : INPUT																					
#REM	Large Base 3 - #INPUTS																				
#REM	INPUT	VEHICLE	AXIS	INPUT	MAX	MIN	RATE														
	#INPUT	BSE-DOORARIGHT_MP	Y	ANLG_LR	X	X	5														
	#INPUT	BSE-DOORALEFT_MP	Y	ANLG_LR	X	X	5														
	#INPUT	BSE-DOORBLEFT_MP	Y	ANLG_LR	X	X	5														
	#INPUT	BSE-DOORBRIGHT_MP	Y	ANLG_LR	X	X	5														
	#INPUT	BSE-DOORCLEFT_MP	Y	ANLG_LR	X	X	5		
	#INPUT	BSE-DOORCRIGHT_MP	Y	ANLG_LR	X	X	5		
	#INPUT	ST-LARGEBASE3_DOORA_A_DRL_MP	Y	ANLG_LR	X	X	5		
	#INPUT	ST-LARGEBASE3_DOORA_A_DRR_MP	Y	ANLG_LR	X	X	5		
									
BREED : DAMAGE MESH									
#REM	- #DAMAGE_MESH								
#REM	DAMAGE_MESH	VEHICLE	MESH						
	#DAMAGE_MESH	ST-B3_RA_S_MP	2470						
	#DAMAGE_MESH	ST-B3_RB_S_MP	2470						
									
BREED : SPRT									
#REM	- #SPRT								
#REM	SPRITE	VEHICLE	TEXTURE	COLOR	POSITION	RADIUS			
									
BREED : EMIT									
#REM	- #EMIT														
#REM	EMITTER	VEHICLE	MODE	LIFE	TEXTURE	PROBABL	RADIUS	BLOOM	COL1	COL2	POSITION				VELOCITY
															
															
BREED : SQUAD FOLLOW															
#REM	- #SQUAD_FOLLOW														
#REM	SQUAD_FOLLOW	VEHICLE	TRUE(1) FALSE(0)	RADIUS											
															
															
BREED : TAG GENERATE															
#REM	- #TAG_GENERATE														
#REM	TAG_GENERATE	VEHICLE													
	#TAG_GENERATE	ST-B3_RB_S													
	#TAG_GENERATE	ST-B3_RA_S													
															
BREED : ANIM															
#REM	- #ANIM								
#REM	ANIM	VEHICLE	ANIM	SUBINDEX					
									
									
BREED : AMMO									
#REM	- #AMMO								
#REM	AMMO	VEHICLE	WEAPON	ROUNDS	MUZZLETYPE				
									
									
BREED : ARM									
#REM	- #ARM								
#REM	ARM	VEHICLE	WEAPON	ROUNDS	MUZZLETYPE				
									
									
BREED : PILOT									
#REM	- #PILOT								
#REM	PILOT	VEHICLE	PILOT OBJECT	POS				POSE		0-lying	1-sitting	2-standing			
															
															
BREED : LOADPOS															
#REM	- #LOADPOS														
#REM	LOADPOS	VEHICLE	WIDTH	LENGTH	HEIGHT	POS									
															
															
BREED : INTERIOR SPACE															
#REM	- #INTERIOR_SPACE														
#REM	INTERIOR SPACE	VEHICLE		MIN X	MIN Y	MIN Z	MAX X	MAX Y	MAX Z						
															
															
BREED : PANEL															
#REM	- #PANEL														
#REM	PANEL	VEHICLE		X	Y	Z	WIDTH	HEIGHT	X ANGLE	Y ANGLE	FONT W	FONT H	COLOR	TYPE	TEXT
										
										
BREED : WHEEL										
#REM	- #WHEEL									
#REM	WHEEL	VEHICLE	MESH	DRIVEN	STEERED	ROTATE	TRAVEL	POS		
										
										
BREED : LNCHR										
#REM	- #LNCHR									
#REM	LNCHR	VEHICLE	TYPE	VEHICLE	OB	POS	OB	ANGLE	RELEASE	VELOCITY
										
										
BREED : APPRCH										
#REM	- #APPRCH									
#REM	APPRCH	VEHICLE	POS							
										
									
BREED : CAMERA									
#REM	- #CAMERA								
#REM	CAMERA	VEHICLE	POS			ANGLE			
									
									
BREED : VPOINT									
#REM	- #VPOINT								
#REM	VIEWPOINT	VEHICLE	POSITION						
									
									
BREED : MZL									
#REM	- #MZL								
#REM	MUZZLE	VEHICLE	SUBTYPE	POSITION					
									
									
#FACTION_END
